FLAG_MALE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,FLAG_EMPLOYED,DAYS_AGE,FLAG_CHILDREN,FLAG_APPROVED
False,False,True,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-11398,False,False,False,,2.0,False,19818,False,False
True,False,False,1,360000.0,Working,Higher education,Married,House / apartment,-469,True,True,False,Managers,3.0,True,11112,True,False
True,True,True,1,198000.0,Working,Secondary / secondary special,Married,House / apartment,-3307,True,True,False,Drivers,3.0,True,15427,True,True
False,False,True,0,225000.0,Working,Higher education,Single / not married,House / apartment,-1072,False,False,False,,1.0,False,15188,False,True
False,False,True,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1254,False,False,False,Laborers,2.0,True,14891,False,False
False,False,False,0,211500.0,Commercial associate,Higher education,Married,With parents,-4690,True,True,False,Laborers,2.0,True,14636,False,True
False,False,True,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-2207,False,False,True,,5.0,False,12099,True,False
False,True,True,1,135000.0,Working,Higher education,Married,House / apartment,-721,False,False,False,,3.0,False,12071,True,False
False,False,True,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-1639,True,False,False,Core staff,2.0,True,15569,False,True
True,True,False,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-896,False,False,False,Core staff,1.0,True,12260,False,True
False,False,True,0,166500.0,Working,Secondary / secondary special,Widow,House / apartment,-3160,True,True,False,,1.0,False,18001,False,False
False,True,True,1,225000.0,Working,Higher education,Married,House / apartment,-1591,True,True,False,High skill tech staff,3.0,True,14148,True,True
False,False,False,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-7888,True,False,False,,4.0,False,15775,True,True
True,False,False,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-2585,True,False,False,Laborers,2.0,True,10152,False,True
False,False,True,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,True,False,,2.0,False,24044,False,True
False,True,True,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-6337,False,True,False,Medicine staff,4.0,True,13584,True,True
False,False,True,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-4081,True,False,False,Laborers,1.0,True,16917,False,True
False,False,True,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,True,False,,2.0,False,24206,False,False
False,False,True,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-3291,True,True,False,Managers,2.0,True,17782,False,True
False,True,False,0,45000.0,Working,Secondary / secondary special,Married,House / apartment,-8443,True,True,False,,2.0,False,17370,False,False
False,False,True,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-4821,True,True,False,Managers,2.0,True,19301,False,True
False,False,False,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-3900,False,True,False,Laborers,2.0,True,16372,False,False
False,True,True,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1785,False,False,False,Managers,2.0,True,14978,False,False
False,False,False,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1800,False,False,False,Managers,2.0,True,18580,False,False
False,False,False,3,112500.0,Working,Higher education,Married,House / apartment,-3079,False,False,False,Laborers,5.0,True,12094,True,False
True,True,False,1,252000.0,State servant,Higher education,Married,House / apartment,-1650,True,True,False,High skill tech staff,3.0,True,12483,True,True
False,False,False,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1810,True,False,False,,4.0,False,15162,True,True
False,False,True,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-412,True,True,False,Sales staff,5.0,True,16694,True,False
False,False,True,0,225000.0,Working,Higher education,Married,House / apartment,-2939,True,True,False,Managers,2.0,True,16202,False,False
False,False,True,1,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-2269,False,True,False,Low-skill Laborers,3.0,True,15466,True,False
True,True,True,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-2389,False,True,False,Sales staff,2.0,True,10367,False,False
False,True,True,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-2874,False,False,False,Private service staff,3.0,True,15481,True,True
True,False,True,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1494,True,True,False,Laborers,4.0,True,10640,True,True
False,True,True,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-2783,False,False,False,Accountants,2.0,True,10149,False,False
False,False,True,0,202500.0,Pensioner,Lower secondary,Single / not married,House / apartment,365243,False,False,False,,1.0,False,21304,False,False
False,False,True,1,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243,False,False,False,,3.0,False,19295,True,False
False,True,True,2,121500.0,Working,Incomplete higher,Married,House / apartment,-101,True,True,False,Core staff,4.0,True,11327,True,True
True,False,True,0,135000.0,Working,Higher education,Married,House / apartment,-7097,False,False,False,Laborers,2.0,True,19780,False,False
False,False,True,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-5061,True,False,False,Waiters/barmen staff,2.0,True,11853,False,False
False,True,False,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-4392,True,True,False,Core staff,2.0,True,14657,False,False
True,True,False,0,148500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-3595,True,True,False,Laborers,2.0,True,10986,False,False
False,False,True,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,False,False,False,,1.0,False,23596,False,True
False,False,True,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,True,,2.0,False,23758,False,True
True,True,True,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1212,False,False,False,Drivers,2.0,True,9373,False,False
True,True,True,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1613,False,False,False,,1.0,False,9952,False,False
True,False,False,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-5422,True,True,False,Drivers,3.0,True,13538,True,True
True,True,True,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-1328,False,True,False,,1.0,False,17547,False,True
False,True,False,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-872,True,True,False,Laborers,4.0,True,15493,True,True
False,False,True,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-1040,False,False,False,,2.0,False,16502,False,True
False,False,True,0,90000.0,Commercial associate,Higher education,Separated,House / apartment,-8808,False,False,False,Core staff,1.0,True,18386,False,False
True,False,False,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-2896,False,False,False,Security staff,2.0,True,13739,False,True
False,False,True,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-1562,False,False,False,Sales staff,2.0,True,8552,False,True
False,True,True,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1068,False,False,False,Sales staff,1.0,True,8568,False,True
True,False,True,0,135000.0,Working,Higher education,Married,With parents,-3172,True,True,False,,2.0,False,14734,False,False
False,False,False,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,False,True,False,,1.0,False,22002,False,True
False,False,True,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-2485,False,False,True,Sales staff,2.0,True,15515,False,True
False,False,True,1,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-3993,False,False,False,,2.0,False,15899,True,True
False,True,True,2,1125000.0,Commercial associate,Higher education,Married,House / apartment,-2653,True,True,False,Managers,4.0,True,14339,True,True
True,False,True,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-410,False,False,True,,2.0,False,11539,False,False
False,True,True,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-1420,False,False,False,Sales staff,2.0,True,14842,False,False
False,True,False,0,130500.0,Working,Incomplete higher,Married,House / apartment,-1103,False,False,False,Accountants,2.0,True,10669,False,False
False,True,True,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22831,False,False
False,True,False,0,225000.0,Working,Higher education,Married,House / apartment,-5490,False,False,False,Accountants,2.0,True,15318,False,False
True,True,True,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-1617,False,False,False,Core staff,2.0,True,17262,False,True
False,False,True,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2582,False,True,False,Core staff,3.0,True,11238,True,False
False,False,True,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-3046,True,True,False,Managers,2.0,True,19661,False,False
False,False,True,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-5365,True,True,False,,2.0,False,19893,False,False
False,False,True,1,135000.0,Working,Higher education,Married,House / apartment,-3163,False,False,False,Accountants,3.0,True,10650,True,False
True,False,False,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1611,False,False,False,Security staff,2.0,True,11684,False,True
False,False,False,1,54000.0,Pensioner,Lower secondary,Married,House / apartment,365243,False,False,False,,3.0,False,12129,True,True
False,False,True,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,23770,False,False
False,True,False,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,True,False,,2.0,False,23324,False,True
False,False,False,1,202500.0,Working,Higher education,Civil marriage,With parents,-908,False,False,False,High skill tech staff,3.0,True,12506,True,False
False,False,False,0,135000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-2531,False,True,False,Cooking staff,1.0,True,18473,False,True
False,False,False,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-500,True,False,False,Sales staff,1.0,True,8661,False,True
False,False,False,0,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3239,False,False,False,,2.0,False,14393,False,True
False,True,True,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-3892,False,False,False,Sales staff,2.0,True,19433,False,True
True,True,True,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,False,False,False,,1.0,False,22426,False,True
False,True,True,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-5355,False,False,False,Sales staff,4.0,True,14683,True,True
False,True,True,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-4596,False,False,False,Laborers,3.0,True,14512,True,True
False,False,True,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3154,False,False,False,Sales staff,2.0,True,20193,False,False
False,True,True,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-5679,False,False,False,Accountants,2.0,True,19960,False,True
False,True,True,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-3623,False,False,False,Private service staff,4.0,True,14100,True,False
False,True,True,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,-7264,False,False,False,Core staff,2.0,True,16995,False,True
False,True,False,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-1344,False,True,True,Accountants,1.0,True,14096,False,True
False,False,True,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,-1204,True,True,False,Cleaning staff,3.0,True,11461,True,True
True,True,False,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-921,True,False,False,Drivers,3.0,True,9957,True,True
False,False,True,0,360000.0,Pensioner,Higher education,Married,House / apartment,365243,False,False,False,,2.0,False,22584,False,False
False,False,True,0,67050.0,Pensioner,Higher education,Married,House / apartment,365243,False,False,False,,2.0,False,24305,False,True
True,False,False,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-623,True,False,False,Cooking staff,2.0,True,20770,False,True
False,True,False,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-980,True,True,False,Core staff,3.0,True,13528,True,True
False,True,True,0,720000.0,State servant,Higher education,Widow,House / apartment,-5422,True,True,False,Core staff,1.0,True,15031,False,True
False,True,True,1,337500.0,Commercial associate,Higher education,Married,House / apartment,-1250,False,False,False,High skill tech staff,3.0,True,14558,True,True
True,False,True,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-3303,False,False,False,Drivers,2.0,True,19147,False,True
False,False,True,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-7900,False,True,False,Laborers,2.0,True,14601,False,True
False,False,False,0,247500.0,Working,Higher education,Single / not married,With parents,-2058,False,False,True,Sales staff,1.0,True,10343,False,True
False,False,True,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-7070,False,False,True,,3.0,False,17864,True,True
False,True,True,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-1871,False,True,True,,2.0,False,14462,False,True
False,False,True,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,21645,False,True
True,True,True,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,-8015,False,True,False,Core staff,2.0,True,21663,False,False
True,True,False,0,148500.0,State servant,Secondary / secondary special,Married,House / apartment,-3026,True,False,False,,2.0,False,10325,False,False
False,False,True,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,True,,2.0,False,20387,False,True
False,False,True,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,23408,False,True
False,False,False,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-8794,True,True,False,Drivers,2.0,True,18307,False,True
False,False,True,0,225000.0,Working,Higher education,Single / not married,House / apartment,-1539,False,False,True,Accountants,1.0,True,18934,False,True
False,False,False,0,450000.0,Working,Higher education,Separated,House / apartment,-1002,False,True,False,Core staff,1.0,True,19046,False,True
False,True,True,1,202500.0,Commercial associate,Higher education,Married,House / apartment,-1659,False,False,False,Accountants,3.0,True,15598,True,True
True,False,True,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1626,False,False,False,Laborers,2.0,True,11053,False,False
False,False,False,0,76500.0,Pensioner,Higher education,Married,House / apartment,365243,False,False,False,,2.0,False,20833,False,True
False,False,True,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,21026,False,True
False,False,True,0,103500.0,Commercial associate,Higher education,Civil marriage,With parents,-2174,False,False,False,,2.0,False,9088,False,False
True,True,True,0,139500.0,Commercial associate,Higher education,Married,House / apartment,-263,True,False,False,Managers,2.0,True,8723,False,True
False,True,True,0,121500.0,Working,Higher education,Married,House / apartment,-1682,False,False,True,Sales staff,2.0,True,10145,False,True
False,False,True,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-564,False,False,True,IT staff,2.0,True,10396,False,False
True,True,False,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2877,True,False,False,Drivers,1.0,True,11801,False,True
False,True,True,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-5679,False,False,False,Accountants,2.0,True,19960,False,False
True,False,True,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-614,False,False,False,Laborers,1.0,True,17137,False,True
True,False,True,1,382500.0,Working,Secondary / secondary special,Married,House / apartment,-460,False,False,False,,3.0,False,12791,True,True
True,True,False,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-4089,True,False,True,Security staff,2.0,True,19340,False,False
False,True,True,0,279000.0,Commercial associate,Higher education,Single / not married,Office apartment,-2851,False,False,True,Managers,1.0,True,10039,False,False
False,False,True,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,21833,False,True
False,False,True,1,135000.0,Working,Incomplete higher,Married,House / apartment,-9359,False,False,False,,3.0,False,15948,True,False
False,False,False,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,False,False,False,,1.0,False,22271,False,True
False,False,True,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,-10110,False,True,False,High skill tech staff,2.0,True,18136,False,False
False,False,True,1,33300.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,3.0,False,22784,True,False
True,True,False,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1812,True,True,False,High skill tech staff,1.0,True,10171,False,True
False,True,False,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10677,False,False,False,Laborers,2.0,True,18953,False,True
True,True,True,0,157500.0,Working,Secondary / secondary special,Married,With parents,-1615,True,False,False,Drivers,2.0,True,8893,False,False
True,False,True,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,23096,False,False
False,False,True,0,157500.0,State servant,Higher education,Married,House / apartment,-615,False,False,False,,2.0,False,9313,False,True
False,False,True,1,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-3327,False,False,False,,2.0,False,15926,True,True
False,False,True,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-2207,False,False,True,,5.0,False,12099,True,False
False,False,True,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,-5728,False,False,True,Accountants,1.0,True,13184,False,False
False,True,False,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,False,False,False,,1.0,False,23328,False,True
True,False,False,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1525,True,False,False,Drivers,2.0,True,13077,False,False
False,False,False,0,202500.0,State servant,Higher education,Married,House / apartment,-1348,False,True,False,Laborers,2.0,True,17274,False,True
True,True,True,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-2135,True,False,False,Laborers,1.0,True,9862,False,True
False,False,False,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-4977,False,False,False,Laborers,4.0,True,15050,True,False
False,True,True,0,144000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2714,True,True,False,Drivers,2.0,True,12116,False,False
False,False,True,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-4267,False,False,False,Cooking staff,3.0,True,14284,True,False
True,True,True,3,270000.0,Working,Higher education,Married,House / apartment,-582,False,False,False,,5.0,False,15174,True,True
True,False,False,0,225000.0,Working,Higher education,Married,House / apartment,-4691,False,False,False,Laborers,2.0,True,12051,False,True
True,False,False,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-96,True,False,False,Security staff,3.0,True,11101,True,False
True,True,False,1,229500.0,State servant,Secondary / secondary special,Married,House / apartment,-4342,False,False,False,Managers,3.0,True,21665,True,True
True,True,True,1,405000.0,Working,Higher education,Married,House / apartment,-2165,False,False,False,High skill tech staff,3.0,True,10530,True,True
True,False,False,2,270000.0,Working,Secondary / secondary special,Married,With parents,-283,False,True,False,Drivers,4.0,True,14952,True,True
True,False,True,0,90000.0,Working,Secondary / secondary special,Separated,Rented apartment,-96,False,False,False,Laborers,1.0,True,9327,False,True
False,False,True,1,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8036,False,False,False,Core staff,2.0,True,20693,True,True
False,True,False,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,21720,False,True
True,True,False,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-4867,False,False,True,Drivers,3.0,True,15974,True,True
False,False,True,1,252000.0,Working,Secondary / secondary special,Separated,House / apartment,-7404,False,False,False,Medicine staff,2.0,True,18402,True,False
True,False,True,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-200,False,False,False,Laborers,4.0,True,13037,True,False
True,False,False,1,180000.0,Commercial associate,Lower secondary,Married,House / apartment,-2483,True,False,False,Laborers,3.0,True,10940,True,True
False,False,True,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-674,False,False,False,Core staff,1.0,True,19097,False,True
False,False,True,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-2234,True,True,False,High skill tech staff,2.0,True,22811,False,False
False,True,False,1,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-3328,False,False,False,Cleaning staff,3.0,True,15934,True,True
False,False,True,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,21518,False,False
False,False,True,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,True,False,,2.0,False,22115,False,False
True,True,False,2,247500.0,Working,Secondary / secondary special,Married,With parents,-195,False,False,False,Drivers,4.0,True,12149,True,True
False,False,True,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-2514,False,False,True,Core staff,3.0,True,11206,True,True
False,False,True,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,-4550,True,True,False,Laborers,1.0,True,14547,False,True
True,False,True,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-958,False,True,True,Laborers,3.0,True,14185,True,True
False,False,True,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,-2078,True,True,False,Cleaning staff,1.0,True,19923,False,True
False,False,True,0,112500.0,State servant,Higher education,Married,House / apartment,-361,False,True,False,Core staff,2.0,True,13035,False,True
False,False,True,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-2196,True,True,False,Cooking staff,2.0,True,10170,False,True
False,False,True,0,157500.0,Working,Higher education,Married,House / apartment,-1571,False,False,False,Core staff,2.0,True,9876,False,True
True,True,False,0,180000.0,Working,Higher education,Married,House / apartment,-1016,False,True,False,Laborers,2.0,True,9667,False,True
False,False,True,3,140400.0,Working,Secondary / secondary special,Married,House / apartment,-3246,False,False,False,Core staff,5.0,True,12372,True,False
False,True,True,1,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-706,False,False,False,Core staff,3.0,True,16114,True,False
True,False,True,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-401,False,False,False,Cooking staff,1.0,True,10515,False,False
False,True,True,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-2277,False,False,False,Core staff,2.0,True,17107,False,False
True,False,True,0,148500.0,Commercial associate,Higher education,Single / not married,House / apartment,-2049,False,True,True,Medicine staff,1.0,True,9382,False,False
True,True,False,0,180000.0,Working,Higher education,Married,House / apartment,-1016,False,True,False,Laborers,2.0,True,9667,False,True
False,False,True,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-2208,True,True,False,Managers,2.0,True,12972,False,False
True,True,True,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-78,False,False,False,Laborers,2.0,True,13218,False,False
True,True,True,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-2021,False,False,False,,2.0,False,18950,False,False
False,True,True,0,270000.0,Working,Higher education,Married,House / apartment,-6456,False,False,True,Core staff,2.0,True,20643,False,False
True,False,True,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-2785,False,False,False,Security staff,2.0,True,22085,False,True
False,False,True,1,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-1596,False,True,False,Core staff,3.0,True,12991,True,False
True,True,True,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-1691,False,False,False,Drivers,2.0,True,10353,False,True
False,False,False,0,157500.0,State servant,Higher education,Married,House / apartment,-801,True,True,False,Core staff,2.0,True,11588,False,True
False,False,True,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,21074,False,True
False,True,True,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2822,False,False,False,Laborers,1.0,True,18071,False,True
True,True,True,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3840,False,False,False,Laborers,2.0,True,18103,False,False
True,True,True,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-3779,False,False,False,Drivers,1.0,True,18328,False,False
True,False,True,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22131,False,True
False,False,True,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1013,False,False,True,High skill tech staff,2.0,True,21396,False,True
False,False,True,1,180000.0,Working,Higher education,Civil marriage,House / apartment,-1882,False,False,False,Sales staff,3.0,True,13767,True,False
False,False,False,0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,365243,False,False,False,,2.0,False,21363,False,True
False,False,False,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-105,True,True,False,Accountants,2.0,True,10193,False,False
False,False,True,2,126000.0,Commercial associate,Higher education,Married,House / apartment,-1773,False,False,True,Managers,4.0,True,12411,True,True
False,False,False,1,157500.0,Commercial associate,Incomplete higher,Married,With parents,-2760,False,False,False,,3.0,False,11941,True,True
True,False,True,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-582,False,False,False,Laborers,1.0,True,8533,False,True
False,False,True,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1478,False,True,False,,2.0,False,16981,False,True
False,True,True,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22880,False,False
True,True,True,0,180000.0,Working,Higher education,Married,With parents,-1467,False,False,False,Laborers,2.0,True,11089,False,True
True,True,False,2,180000.0,Commercial associate,Secondary / secondary special,Separated,With parents,-2451,False,False,False,Laborers,3.0,True,15589,True,False
False,False,True,0,126000.0,Working,Higher education,Married,House / apartment,-460,False,True,True,Core staff,2.0,True,10075,False,True
True,False,True,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-551,False,False,False,Laborers,4.0,True,12123,True,True
False,True,False,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-4490,False,False,False,High skill tech staff,2.0,True,15932,False,True
False,False,False,2,121500.0,Working,Secondary / secondary special,Married,With parents,-413,False,False,False,Medicine staff,4.0,True,10006,True,True
True,False,True,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-2589,False,False,False,Security staff,2.0,True,20185,False,True
False,False,True,0,130500.0,State servant,Secondary / secondary special,Married,House / apartment,-3455,False,False,False,Core staff,2.0,True,12676,False,True
False,False,True,0,225000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-1050,False,False,False,Cleaning staff,1.0,True,20924,False,True
False,True,False,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22681,False,False
False,False,True,0,121500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-277,False,False,False,Accountants,2.0,True,11157,False,False
False,True,True,0,157500.0,Working,Higher education,Married,Co-op apartment,-347,True,False,False,Accountants,2.0,True,22185,False,False
False,False,False,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-4929,False,True,False,Laborers,1.0,True,20037,False,True
False,False,True,0,202500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243,False,False,False,,2.0,False,22042,False,True
True,True,False,0,360000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-1261,True,False,False,,1.0,False,9434,False,True
False,False,True,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-734,False,True,False,Medicine staff,2.0,True,18381,False,True
False,False,True,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-2464,False,True,False,Managers,2.0,True,14762,False,False
False,False,True,0,630000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,False,True,False,,1.0,False,21982,False,False
False,False,True,0,202500.0,Working,Higher education,Married,House / apartment,-8649,False,False,False,Managers,2.0,True,18902,False,True
False,False,True,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-2137,False,False,False,Laborers,2.0,True,18041,False,True
False,False,False,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-991,False,False,False,Core staff,2.0,True,16517,True,True
False,True,True,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1712,False,False,False,Laborers,2.0,True,17785,False,True
False,False,True,1,180000.0,Working,Higher education,Civil marriage,House / apartment,-1882,False,False,False,Sales staff,3.0,True,13767,True,True
True,True,False,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,-10627,False,True,False,Laborers,2.0,True,18905,False,False
False,True,False,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,True,False,,2.0,False,20458,False,True
